SourceIdentifier,VendorGivenName,BACnetName,BACnetDescription,BACnetUnit,BACnetTypeStr
513_1_3004869,AP&M.RM-B004.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 9 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3004870,AP&M.RM-B004.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 9 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3004871,AP&M.RM-B004.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 9 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3004872,AP&M.RM-B004.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 9 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3004876,AP&M.RM-B004.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 9 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3004885,AP&M.RM-B432.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 10 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3004886,AP&M.RM-B432.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 10 DMPR CMD,Damper Command,98,Analog Output
513_1_3004888,AP&M.RM-B432.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 10 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3004889,AP&M.RM-B432.HTG-VLV,NAE 13 N2 Trunk 1 VAV 10 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3004892,AP&M.RM-B432.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 10 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3004893,AP&M.RM-B432.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 10 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3004894,AP&M.RM-B432.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 10 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3004895,AP&M.RM-B432.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 10 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3004899,AP&M.RM-B432.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 10 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3004908,AP&M.RM-1101.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 12 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3004909,AP&M.RM-1101.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 12 DMPR CMD,Damper Command,98,Analog Output
513_1_3004911,AP&M.RM-1101.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 12 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3004912,AP&M.RM-1101.HTG-VLV,NAE 13 N2 Trunk 1 VAV 12 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3004915,AP&M.RM-1101.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 12 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3004916,AP&M.RM-1101.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 12 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3004917,AP&M.RM-1101.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 12 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3004918,AP&M.RM-1101.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 12 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3004922,AP&M.RM-1101.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 12 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3004931,AP&M.RM-1141.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 13 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3004932,AP&M.RM-1141.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 13 DMPR CMD,Damper Command,98,Analog Output
513_1_3004934,AP&M.RM-1141.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 13 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3004935,AP&M.RM-1141.HTG-VLV,NAE 13 N2 Trunk 1 VAV 13 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3004938,AP&M.RM-1141.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 13 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3004939,AP&M.RM-1141.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 13 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3004940,AP&M.RM-1141.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 13 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3004941,AP&M.RM-1141.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 13 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3004945,AP&M.RM-1141.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 13 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3004954,AP&M.RM-1157.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 14 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3004955,AP&M.RM-1157.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 14 DMPR CMD,Damper Command,98,Analog Output
513_1_3004957,AP&M.RM-1157.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 14 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3004958,AP&M.RM-1157.HTG-VLV,NAE 13 N2 Trunk 1 VAV 14 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3004961,AP&M.RM-1157.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 14 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3004962,AP&M.RM-1157.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 14 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3004963,AP&M.RM-1157.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 14 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3004964,AP&M.RM-1157.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 14 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3004968,AP&M.RM-1157.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 14 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3004977,AP&M.1FLE-HALL.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 15 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3004978,AP&M.1FLE-HALL.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 15 DMPR CMD,Damper Command,98,Analog Output
513_1_3004980,AP&M.1FLE-HALL.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 15 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3004981,AP&M.1FLE-HALL.HTG-VLV,NAE 13 N2 Trunk 1 VAV 15 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3004984,AP&M.1FLE-HALL.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 15 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3004985,AP&M.1FLE-HALL.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 15 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3004986,AP&M.1FLE-HALL.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 15 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3004987,AP&M.1FLE-HALL.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 15 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3004991,AP&M.1FLE-HALL.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 15 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005000,AP&M.RM-1202.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 16 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005001,AP&M.RM-1202.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 16 DMPR CMD,Damper Command,98,Analog Output
513_1_3005003,AP&M.RM-1202.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 16 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005004,AP&M.RM-1202.HTG-VLV,NAE 13 N2 Trunk 1 VAV 16 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005007,AP&M.RM-1202.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 16 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005008,AP&M.RM-1202.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 16 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005009,AP&M.RM-1202.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 16 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005010,AP&M.RM-1202.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 16 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005014,AP&M.RM-1202.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 16 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005023,AP&M.RM-1218.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 17 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005024,AP&M.RM-1218.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 17 DMPR CMD,Damper Command,98,Analog Output
513_1_3005026,AP&M.RM-1218.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 17 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005027,AP&M.RM-1218.HTG-VLV,NAE 13 N2 Trunk 1 VAV 17 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005030,AP&M.RM-1218.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 17 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005031,AP&M.RM-1218.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 17 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005032,AP&M.RM-1218.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 17 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005033,AP&M.RM-1218.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 17 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005037,AP&M.RM-1218.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 17 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005046,AP&M.RM-1240.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 18 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005047,AP&M.RM-1240.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 18 DMPR CMD,Damper Command,98,Analog Output
513_1_3005049,AP&M.RM-1240.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 18 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005050,AP&M.RM-1240.HTG-VLV,NAE 13 N2 Trunk 1 VAV 18 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005053,AP&M.RM-1240.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 18 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005054,AP&M.RM-1240.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 18 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005055,AP&M.RM-1240.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 18 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005056,AP&M.RM-1240.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 18 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005060,AP&M.RM-1240.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 18 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005069,AP&M.RM-1260.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 19 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005070,AP&M.RM-1260.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 19 DMPR CMD,Damper Command,98,Analog Output
513_1_3005072,AP&M.RM-1260.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 19 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005073,AP&M.RM-1260.HTG-VLV,NAE 13 N2 Trunk 1 VAV 19 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005076,AP&M.RM-1260.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 19 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005077,AP&M.RM-1260.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 19 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005078,AP&M.RM-1260.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 19 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005079,AP&M.RM-1260.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 19 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005083,AP&M.RM-1260.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 19 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005092,AP&M.RM-1311.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 20 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005093,AP&M.RM-1311.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 20 DMPR CMD,Damper Command,98,Analog Output
513_1_3005095,AP&M.RM-1311.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 20 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005096,AP&M.RM-1311.HTG-VLV,NAE 13 N2 Trunk 1 VAV 20 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005099,AP&M.RM-1311.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 20 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005100,AP&M.RM-1311.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 20 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005101,AP&M.RM-1311.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 20 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005102,AP&M.RM-1311.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 20 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005106,AP&M.RM-1311.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 20 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005115,AP&M.RM-1313.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 21 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005116,AP&M.RM-1313.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 21 DMPR CMD,Damper Command,98,Analog Output
513_1_3005118,AP&M.RM-1313.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 21 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005119,AP&M.RM-1313.HTG-VLV,NAE 13 N2 Trunk 1 VAV 21 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005122,AP&M.RM-1313.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 21 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005123,AP&M.RM-1313.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 21 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005124,AP&M.RM-1313.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 21 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005125,AP&M.RM-1313.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 21 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005129,AP&M.RM-1313.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 21 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005138,AP&M.RM-1408.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 23 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005139,AP&M.RM-1408.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 23 DMPR CMD,Damper Command,98,Analog Output
513_1_3005141,AP&M.RM-1408.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 23 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005142,AP&M.RM-1408.HTG-VLV,NAE 13 N2 Trunk 1 VAV 23 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005145,AP&M.RM-1408.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 23 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005146,AP&M.RM-1408.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 23 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005147,AP&M.RM-1408.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 23 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005148,AP&M.RM-1408.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 23 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005152,AP&M.RM-1408.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 23 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005161,AP&M.RM-1412.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 24 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005162,AP&M.RM-1412.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 24 DMPR CMD,Damper Command,98,Analog Output
513_1_3005164,AP&M.RM-1412.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 24 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005165,AP&M.RM-1412.HTG-VLV,NAE 13 N2 Trunk 1 VAV 24 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005168,AP&M.RM-1412.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 24 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005169,AP&M.RM-1412.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 24 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005170,AP&M.RM-1412.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 24 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005171,AP&M.RM-1412.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 24 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005175,AP&M.RM-1412.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 24 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005184,AP&M.RM-B301B.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 25 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005185,AP&M.RM-B301B.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 25 DMPR CMD,Damper Command,98,Analog Output
513_1_3005187,AP&M.RM-B301B.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 25 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005188,AP&M.RM-B301B.HTG-VLV,NAE 13 N2 Trunk 1 VAV 25 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005191,AP&M.RM-B301B.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 25 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005192,AP&M.RM-B301B.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 25 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005193,AP&M.RM-B301B.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 25 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005194,AP&M.RM-B301B.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 25 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005198,AP&M.RM-B301B.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 25 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005207,AP&M.RM-B325B.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 26 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005208,AP&M.RM-B325B.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 26 DMPR CMD,Damper Command,98,Analog Output
513_1_3005210,AP&M.RM-B325B.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 26 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005211,AP&M.RM-B325B.HTG-VLV,NAE 13 N2 Trunk 1 VAV 26 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005214,AP&M.RM-B325B.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 26 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005215,AP&M.RM-B325B.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 26 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005216,AP&M.RM-B325B.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 26 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005217,AP&M.RM-B325B.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 26 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005221,AP&M.RM-B325B.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 26 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005230,AP&M.RM-B301WB.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 30 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005231,AP&M.RM-B301WB.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 30 DMPR CMD,Damper Command,98,Analog Output
513_1_3005233,AP&M.RM-B301WB.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 30 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005234,AP&M.RM-B301WB.HTG-VLV,NAE 13 N2 Trunk 1 VAV 30 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005237,AP&M.RM-B301WB.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 30 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005238,AP&M.RM-B301WB.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 30 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005239,AP&M.RM-B301WB.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 30 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005240,AP&M.RM-B301WB.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 30 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005244,AP&M.RM-B301WB.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 30 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005253,AP&M.RM-B337B.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 31 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005254,AP&M.RM-B337B.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 31 DMPR CMD,Damper Command,98,Analog Output
513_1_3005256,AP&M.RM-B337B.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 31 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005257,AP&M.RM-B337B.HTG-VLV,NAE 13 N2 Trunk 1 VAV 31 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005260,AP&M.RM-B337B.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 31 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005261,AP&M.RM-B337B.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 31 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005262,AP&M.RM-B337B.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 31 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005263,AP&M.RM-B337B.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 31 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005267,AP&M.RM-B337B.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 31 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005276,AP&M.RM-B349B.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 32 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005277,AP&M.RM-B349B.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 32 DMPR CMD,Damper Command,98,Analog Output
513_1_3005279,AP&M.RM-B349B.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 32 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005280,AP&M.RM-B349B.HTG-VLV,NAE 13 N2 Trunk 1 VAV 32 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005283,AP&M.RM-B349B.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 32 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005284,AP&M.RM-B349B.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 32 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
513_1_3005285,AP&M.RM-B349B.OHMIN-STPT,NAE 13 N2 Trunk 1 VAV 32 OHMIN STPT,Occupied Heating Minimum Flow,84,Analog Output
513_1_3005286,AP&M.RM-B349B.OHTG-STPT,NAE 13 N2 Trunk 1 VAV 32 OHTG STPT,Occupied Heating Setpoint,64,Analog Output
513_1_3005290,AP&M.RM-B349B.SUPFLO-STPT,NAE 13 N2 Trunk 1 VAV 32 SUPFLO STPT,Supply Air Flow Setpoint,84,Analog Output
513_1_3005299,AP&M.RM-B432B.CMAX-STPT,NAE 13 N2 Trunk 1 VAV 33 CMAX STPT,Occupied Cooling Maximum Flow,84,Analog Output
513_1_3005300,AP&M.RM-B432B.DMPR-CMD,NAE 13 N2 Trunk 1 VAV 33 DMPR CMD,Damper Command,98,Analog Output
513_1_3005302,AP&M.RM-B432B.HMAX-STPT,NAE 13 N2 Trunk 1 VAV 33 HMAX STPT,Occupied Heating Maximum Flow,84,Analog Output
513_1_3005303,AP&M.RM-B432B.HTG-VLV,NAE 13 N2 Trunk 1 VAV 33 HTG VLV,Heating Valve Command,98,Analog Output
513_1_3005306,AP&M.RM-B432B.OCLG-STPT,NAE 13 N2 Trunk 1 VAV 33 OCLG STPT,Occupied Cooling Setpoint,64,Analog Output
513_1_3005307,AP&M.RM-B432B.OCMIN-STPT,NAE 13 N2 Trunk 1 VAV 33 OCMIN STPT,Occupied Cooling Minimum Flow,84,Analog Output
