SourceIdentifier,VendorGivenName,BACnetName,BACnetDescription,BACnetUnit,BACnetTypeStr
506_0_3000429,EBU3B.RM-2102..DMPR-POS,NAE 06 N2 1 VMA146 DMPR POS,Damper Position,98,Analog Input
506_0_3002130,EBU3B.RM-4231..DMPR-POS,NAE 06 N2 2 VMA146 DMPR POS,Damper Position,98,Analog Input
505_0_3001524,EBU3B.RM-1100D..ZN-T,NAE 05 N2 2 VMA 147 ZN T,Zone Temperature,64,Analog Input
506_0_3000444,EBU3B.RM-2105..ZN-T,NAE 06 N2 1 VMA147 ZN T,Zone Temperature \ WRR,64,Analog Input
506_0_3002145,EBU3B.RM-4246..ZN-T,NAE 06 N2 2 VMA147 ZN T,Zone Temperature,64,Analog Input
505_0_3001530,EBU3B.RM-1100D..SUP-FLOW,NAE 05 N2 2 VMA 147 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3000450,EBU3B.RM-2105..SUP-FLOW,NAE 06 N2 1 VMA147 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3002151,EBU3B.RM-4246..SUP-FLOW,NAE 06 N2 2 VMA147 SUP FLOW,Actual Supply Flow,84,Analog Input
505_0_3001528,EBU3B.RM-1100D..ACTHTGSP,NAE 05 N2 2 VMA 147 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000448,EBU3B.RM-2105..ACTHTGSP,NAE 06 N2 1 VMA147 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3002149,EBU3B.RM-4246..ACTHTGSP,NAE 06 N2 2 VMA147 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
505_0_3001527,EBU3B.RM-1100D..ACTCLGSP,NAE 05 N2 2 VMA 147 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3000447,EBU3B.RM-2105..ACTCLGSP,NAE 06 N2 1 VMA147 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3002148,EBU3B.RM-4246..ACTCLGSP,NAE 06 N2 2 VMA147 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
505_0_3001529,EBU3B.RM-1100D..DMPR-POS,NAE 05 N2 2 VMA 147 DMPR POS,Damper Position,98,Analog Input
506_0_3000449,EBU3B.RM-2105..DMPR-POS,NAE 06 N2 1 VMA147 DMPR POS,Damper Position,98,Analog Input
506_0_3002150,EBU3B.RM-4246..DMPR-POS,NAE 06 N2 2 VMA147 DMPR POS,Damper Position,98,Analog Input
505_0_3001544,EBU3B.RM-1107..ZN-T,NAE 05 N2 2 VMA 148 ZN T,Zone Temperature,64,Analog Input
506_0_3000464,EBU3B.RM-2154..ZN-T,NAE 06 N2 1 VMA148 ZN T,Zone Temperature,64,Analog Input
506_0_3002165,EBU3B.RM-4250..ZN-T,NAE 06 N2 2 VMA148 ZN T,Zone Temperature,64,Analog Input
505_0_3001550,EBU3B.RM-1107..SUP-FLOW,NAE 05 N2 2 VMA 148 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3000470,EBU3B.RM-2154..SUP-FLOW,NAE 06 N2 1 VMA148 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3002171,EBU3B.RM-4250..SUP-FLOW,NAE 06 N2 2 VMA148 SUP FLOW,Actual Supply Flow,84,Analog Input
505_0_3001548,EBU3B.RM-1107..ACTHTGSP,NAE 05 N2 2 VMA 148 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000468,EBU3B.RM-2154..ACTHTGSP,NAE 06 N2 1 VMA148 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3002169,EBU3B.RM-4250..ACTHTGSP,NAE 06 N2 2 VMA148 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
505_0_3001547,EBU3B.RM-1107..ACTCLGSP,NAE 05 N2 2 VMA 148 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3000467,EBU3B.RM-2154..ACTCLGSP,NAE 06 N2 1 VMA148 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3002168,EBU3B.RM-4250..ACTCLGSP,NAE 06 N2 2 VMA148 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
505_0_3001549,EBU3B.RM-1107..DMPR-POS,NAE 05 N2 2 VMA 148 DMPR POS,Damper Position,98,Analog Input
506_0_3000469,EBU3B.RM-2154..DMPR-POS,NAE 06 N2 1 VMA148 DMPR POS,Damper Position,98,Analog Input
506_0_3002170,EBU3B.RM-4250..DMPR-POS,NAE 06 N2 2 VMA148 DMPR POS,Damper Position,98,Analog Input
505_0_3001564,EBU3B.RM-1113..ZN-T,NAE 05 N2 2 VMA 149 ZN T,Zone Temperature,64,Analog Input
506_0_3000485,EBU3B.RM-2150..ZN-T,NAE 06 N2 1 VMA149 ZN T,Zone Temperature,64,Analog Input
506_0_3002186,EBU3B.RM-4207..ZN-T,NAE 06 N2 2 VMA149 ZN T,Zone Temperature / Telecom Rm,64,Analog Input
505_0_3014588,EBU3B.CHWP3-VFD.TORQUE,NAE 05 N2 1 VND 26 TORQUE,Motor Torque,98,Analog Input
505_0_3014623,EBU3B.CHWP4-VFD.TORQUE,NAE 05 N2 1 VND 27 TORQUE,Motor Torque,98,Analog Input
505_0_3014586,EBU3B.CHWP3-VFD.MTR-SPD,NAE 05 N2 1 VND 26 MTR SPD,Motor Speed,104,Analog Input
505_0_3014621,EBU3B.CHWP4-VFD.MTR-SPD,NAE 05 N2 1 VND 27 MTR SPD,Motor Speed,104,Analog Input
505_0_3014587,EBU3B.CHWP3-VFD.CURRENT,NAE 05 N2 1 VND 26 CURRENT,Motor Current,3,Analog Input
505_0_3014622,EBU3B.CHWP4-VFD.CURRENT,NAE 05 N2 1 VND 27 CURRENT,Motor Current,3,Analog Input
505_0_3018752,EBU3B.AH1-1..MA-T,NAE 05 N2 1 DX 32 MA T,Mixed Air Temperature,64,Analog Input
505_0_3015265,EBU3B.CRAC-1.LOTEMP-STPT,NAE 05 N2 2 VND 162 LOTEMP STPT,Low Temp Setpoint,64,Analog Input
505_0_3015329,EBU3B.CRAC-2.LOTEMP-STPT,NAE 05 N2 2 VND 163 LOTEMP STPT,Low Temp Setpoint,64,Analog Input
505_0_3015201,EBU3B.CRAC-3.LOTEMP-STPT,NAE 05 N2 2 VND 161 LOTEMP STPT,Low Temp Setpoint,64,Analog Input
505_0_3015137,EBU3B.CRAC-4.LOTEMP-STPT,NAE 05 N2 2 VND 160 LOTEMP STPT,Low Temp Setpoint,64,Analog Input
505_0_3015267,EBU3B.CRAC-1.LOHUM-STPT,NAE 05 N2 2 VND 162 LOHUM STPT,Low Humidity Setpoint,29,Analog Input
505_0_3015331,EBU3B.CRAC-2.LOHUM-STPT,NAE 05 N2 2 VND 163 LOHUM STPT,Low Humidity Setpoint,29,Analog Input
505_0_3015203,EBU3B.CRAC-3.LOHUM-STPT,NAE 05 N2 2 VND 161 LOHUM STPT,Low Humidity Setpoint,29,Analog Input
505_0_3015139,EBU3B.CRAC-4.LOHUM-STPT,NAE 05 N2 2 VND 160 LOHUM STPT,Low Humidity Setpoint,29,Analog Input
505_0_3015263,EBU3B.CRAC-1.HUMD-TOL,NAE 05 N2 2 VND 162 HUMD TOL,Humidity Tolerance,29,Analog Input
505_0_3015327,EBU3B.CRAC-2.HUMD-TOL,NAE 05 N2 2 VND 163 HUMD TOL,Humidity Tolerance,29,Analog Input
505_0_3015199,EBU3B.CRAC-3.HUMD-TOL,NAE 05 N2 2 VND 161 HUMD TOL,Humidity Tolerance,29,Analog Input
505_0_3015135,EBU3B.CRAC-4.HUMD-TOL,NAE 05 N2 2 VND 160 HUMD TOL,Humidity Tolerance,29,Analog Input
505_0_3013649,EBU3B.SERVER ROOM.RM-H,NAE 05 N2 2 VMA 110 RM H,File Server Room Humidity,29,Analog Input
505_0_3015257,EBU3B.CRAC-1.HUMIDITY,NAE 05 N2 2 VND 162 HUMIDITY,Humidity,29,Analog Input
505_0_3015321,EBU3B.CRAC-2.HUMIDITY,NAE 05 N2 2 VND 163 HUMIDITY,Humidity,29,Analog Input
505_0_3015193,EBU3B.CRAC-3.HUMIDITY,NAE 05 N2 2 VND 161 HUMIDITY,Humidity,29,Analog Input
505_0_3015129,EBU3B.CRAC-4.HUMIDITY,NAE 05 N2 2 VND 160 HUMIDITY,Humidity,29,Analog Input
505_0_3000043,EBU3B.HW-SYS.MTWS-T,NAE 05 N2 1 DX 12 MTWS T,MAIN HW SUPPLY TEMP,64,Analog Input
505_0_3000003,EBU3B.HW-SYS.MTWR-T,NAE 05 N2 1 DX 12 MTWR T,MAIN HW RETURN TEMP,64,Analog Input
505_0_3000002,EBU3B.HW-SYS.HW-DP,NAE 05 N2 1 DX 12 HW DP,HOT WATER DIFF PRESS / Sensor in Rm 4230,56,Analog Input
505_0_3015264,EBU3B.CRAC-1.HITEMP-STPT,NAE 05 N2 2 VND 162 HITEMP STPT,High Temp Setpoint,64,Analog Input
505_0_3015328,EBU3B.CRAC-2.HITEMP-STPT,NAE 05 N2 2 VND 163 HITEMP STPT,High Temp Setpoint,64,Analog Input
505_0_3015200,EBU3B.CRAC-3.HITEMP-STPT,NAE 05 N2 2 VND 161 HITEMP STPT,High Temp Setpoint,64,Analog Input
505_0_3015136,EBU3B.CRAC-4.HITEMP-STPT,NAE 05 N2 2 VND 160 HITEMP STPT,High Temp Setpoint,64,Analog Input
505_0_3015266,EBU3B.CRAC-1.HIHUM-STPT,NAE 05 N2 2 VND 162 HIHUM STPT,High Humidity Setpoint,29,Analog Input
505_0_3015330,EBU3B.CRAC-2.HIHUM-STPT,NAE 05 N2 2 VND 163 HIHUM STPT,High Humidity Setpoint,29,Analog Input
505_0_3015202,EBU3B.CRAC-3.HIHUM-STPT,NAE 05 N2 2 VND 161 HIHUM STPT,High Humidity Setpoint,29,Analog Input
505_0_3015138,EBU3B.CRAC-4.HIHUM-STPT,NAE 05 N2 2 VND 160 HIHUM STPT,High Humidity Setpoint,29,Analog Input
505_0_3001570,EBU3B.RM-1113..SUP-FLOW,NAE 05 N2 2 VMA 149 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3000491,EBU3B.RM-2150..SUP-FLOW,NAE 06 N2 1 VMA149 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3002191,EBU3B.RM-4207..SUP-FLOW,NAE 06 N2 2 VMA149 SUP FLOW,Actual Supply Flow,84,Analog Input
505_0_3001568,EBU3B.RM-1113..ACTHTGSP,NAE 05 N2 2 VMA 149 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000489,EBU3B.RM-2150..ACTHTGSP,NAE 06 N2 1 VMA149 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
505_0_3001567,EBU3B.RM-1113..ACTCLGSP,NAE 05 N2 2 VMA 149 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3000488,EBU3B.RM-2150..ACTCLGSP,NAE 06 N2 1 VMA149 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3002189,EBU3B.RM-4207..ACTCLGSP,NAE 06 N2 2 VMA149 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
505_0_3001569,EBU3B.RM-1113..DMPR-POS,NAE 05 N2 2 VMA 149 DMPR POS,Damper Position,98,Analog Input
506_0_3000490,EBU3B.RM-2150..DMPR-POS,NAE 06 N2 1 VMA149 DMPR POS,Damper Position,98,Analog Input
506_0_3002190,EBU3B.RM-4207..DMPR-POS,NAE 06 N2 2 VMA149 DMPR POS,Damper Position,98,Analog Input
505_0_3001584,EBU3B.RM-1125..ZN-T,NAE 05 N2 2 VMA 150 ZN T,Zone Temperature,64,Analog Input
506_0_3000506,EBU3B.RM-2148..ZN-T,NAE 06 N2 1 VMA150 ZN T,Zone Temperature,64,Analog Input
506_0_3002203,EBU3B.RM-4252..ZN-T,NAE 06 N2 2 VMA150 ZN T,Zone Temperature,64,Analog Input
505_0_3001590,EBU3B.RM-1125..SUP-FLOW,NAE 05 N2 2 VMA 150 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3000512,EBU3B.RM-2148..SUP-FLOW,NAE 06 N2 1 VMA150 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3002209,EBU3B.RM-4252..SUP-FLOW,NAE 06 N2 2 VMA150 SUP FLOW,Actual Supply Flow,84,Analog Input
505_0_3001588,EBU3B.RM-1125..ACTHTGSP,NAE 05 N2 2 VMA 150 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000510,EBU3B.RM-2148..ACTHTGSP,NAE 06 N2 1 VMA150 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3002207,EBU3B.RM-4252..ACTHTGSP,NAE 06 N2 2 VMA150 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
505_0_3001587,EBU3B.RM-1125..ACTCLGSP,NAE 05 N2 2 VMA 150 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3000509,EBU3B.RM-2148..ACTCLGSP,NAE 06 N2 1 VMA150 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3002206,EBU3B.RM-4252..ACTCLGSP,NAE 06 N2 2 VMA150 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
505_0_3001589,EBU3B.RM-1125..DMPR-POS,NAE 05 N2 2 VMA 150 DMPR POS,Damper Position,98,Analog Input
506_0_3000511,EBU3B.RM-2148..DMPR-POS,NAE 06 N2 1 VMA150 DMPR POS,Damper Position,98,Analog Input
506_0_3002208,EBU3B.RM-4252..DMPR-POS,NAE 06 N2 2 VMA150 DMPR POS,Damper Position,98,Analog Input
505_0_3001604,EBU3B.RM-1115..ZN-T,NAE 05 N2 2 VMA 151 ZN T,Zone Temperature,64,Analog Input
506_0_3009377,EBU3B.RM-2127..ZN-T,NAE 06 N2 1 VMA151 ZN T,Zone Temperature,64,Analog Input
506_0_3002224,EBU3B.RM-4254..ZN-T,NAE 06 N2 2 VMA151 ZN T,Zone Temperature,64,Analog Input
505_0_3001610,EBU3B.RM-1115..SUP-FLOW,NAE 05 N2 2 VMA 151 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3009390,EBU3B.RM-2127..SUPFLOW,NAE 06 N2 1 VMA151 SUPFLOW,Actual supply flow,84,Analog Input
506_0_3002230,EBU3B.RM-4254..SUP-FLOW,NAE 06 N2 2 VMA151 SUP FLOW,Actual Supply Flow,84,Analog Input
505_0_3001608,EBU3B.RM-1115..ACTHTGSP,NAE 05 N2 2 VMA 151 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3009383,EBU3B.RM-2127..AHTG-SP,NAE 06 N2 1 VMA151 AHTG SP,actual heating setpoint,64,Analog Input
506_0_3002228,EBU3B.RM-4254..ACTHTGSP,NAE 06 N2 2 VMA151 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
505_0_3001607,EBU3B.RM-1115..ACTCLGSP,NAE 05 N2 2 VMA 151 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3009382,EBU3.RM-2127..ACLG-SP,NAE 06 N2 1 VMA151 ACLG SP,actual cooling setpoint,64,Analog Input
506_0_3002227,EBU3B.RM-4254..ACTCLGSP,NAE 06 N2 2 VMA151 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
505_0_3001609,EBU3B.RM-1115..DMPR-POS,NAE 05 N2 2 VMA 151 DMPR POS,Damper Position,98,Analog Input
506_0_3009389,EBU3B.RM-2127..DMPRPOS,NAE 06 N2 1 VMA151 DMPRPOS,damper position,98,Analog Input
506_0_3002229,EBU3B.RM-4254..DMPR-POS,NAE 06 N2 2 VMA151 DMPR POS,Damper Position,98,Analog Input
506_0_3000544,EBU3B.RM-2146..ZN-T,NAE 06 N2 1 VMA152 ZN T,Zone Temperature,64,Analog Input
506_0_3002245,EBU3B.RM-4256..ZN-T,NAE 06 N2 2 VMA152 ZN T,Zone Temperature,64,Analog Input
506_0_3000550,EBU3B.RM-2146..SUP-FLOW,NAE 06 N2 1 VMA152 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3002251,EBU3B.RM-4256..SUP-FLOW,NAE 06 N2 2 VMA152 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3000548,EBU3B.RM-2146..ACTHTGSP,NAE 06 N2 1 VMA152 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3002249,EBU3B.RM-4256..ACTHTGSP,NAE 06 N2 2 VMA152 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000547,EBU3B.RM-2146..ACTCLGSP,NAE 06 N2 1 VMA152 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3002248,EBU3B.RM-4256..ACTCLGSP,NAE 06 N2 2 VMA152 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3000549,EBU3B.RM-2146..DMPR-POS,NAE 06 N2 1 VMA152 DMPR POS,Damper Position,98,Analog Input
506_0_3002250,EBU3B.RM-4256..DMPR-POS,NAE 06 N2 2 VMA152 DMPR POS,Damper Position,98,Analog Input
506_0_3000565,EBU3B.RM-2144..ZN-T,NAE 06 N2 1 VMA153 ZN T,Zone Temperature,64,Analog Input
506_0_3002266,EBU3B.RM-4258..ZN-T,NAE 06 N2 2 VMA153 ZN T,Zone Temperature,64,Analog Input
506_0_3000571,EBU3B.RM-2144..SUP-FLOW,NAE 06 N2 1 VMA153 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3002272,EBU3B.RM-4258..SUP-FLOW,NAE 06 N2 2 VMA153 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3000569,EBU3B.RM-2144..ACTHTGSP,NAE 06 N2 1 VMA153 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3002270,EBU3B.RM-4258..ACTHTGSP,NAE 06 N2 2 VMA153 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000568,EBU3B.RM-2144..ACTCLGSP,NAE 06 N2 1 VMA153 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3002269,EBU3B.RM-4258..ACTCLGSP,NAE 06 N2 2 VMA153 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3000570,EBU3B.RM-2144..DMPR-POS,NAE 06 N2 1 VMA153 DMPR POS,Damper Position,98,Analog Input
506_0_3002271,EBU3B.RM-4258..DMPR-POS,NAE 06 N2 2 VMA153 DMPR POS,Damper Position,98,Analog Input
506_0_3000586,EBU3B.RM-2142..ZN-T,NAE 06 N2 1 VMA154 ZN T,Zone Temperature,64,Analog Input
506_0_3005837,EBU3B.RM-4262..ZN-T,NAE 06 N2 2 VMA154 ZN T,Zone Temperature,64,Analog Input
506_0_3000592,EBU3B.RM-2142..SUP-FLOW,NAE 06 N2 1 VMA154 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3005844,EBU3B.RM-4262..SUP-FLOW,NAE 06 N2 2 VMA154 SUP FLOW,Actual Supply Flow,84,Analog Input
505_0_3000297,EBU3B.CHWP1.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND075  CHWP1 VFD 21 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000337,EBU3B.CHWP2.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND22  CHWP2 VFD 22 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000377,EBU3B.HWP1.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND23  HWP1 VFD 23 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000417,EBU3B.HWP2.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND24  HWP2 VFD 1 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000617,EBU3B.RF1.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND45  RF 1 VFD 45 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000657,EBU3B.RF2.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND46  RF 2 VFD 46 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000697,EBU3B.RF3.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND47  RF 3 VFD 47 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000737,EBU3B.RF4.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND48  RF 4 VFD 48 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000457,EBU3B.SF1.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND41  SF 1 VFD 41 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000497,EBU3B.SF2.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND42  SF 2 VFD 42 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000537,EBU3B.SF3.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND43  SF 3 VFD 43 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000577,EBU3B.SF4.FREQ-OUTPUT,NAE 05 N2 1 NAE5 T1 VND44  SF 4 VFD 44 FREQ OUTPUT,Frequency Output,27,Analog Input
505_0_3000844,EBU3B.AH1-1.FLTR-DP,NAE 05 N2 1 DX 32 FLTR DP,Filter Diff Pressure,95,Analog Input
505_0_3014599,EBU3B.CHWP3-VFD.FAULT,NAE 05 N2 1 VND 26 FAULT,Last Fault,95,Analog Input
505_0_3014634,EBU3B.CHWP4-VFD.FAULT,NAE 05 N2 1 VND 27 FAULT,Last Fault,95,Analog Input
506_0_3000590,EBU3B.RM-2142..ACTHTGSP,NAE 06 N2 1 VMA154 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3005842,EBU3B.RM-4262..ACTHTGSP,NAE 06 N2 2 VMA154 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000589,EBU3B.RM-2142..ACTCLGSP,NAE 06 N2 1 VMA154 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3005841,EBU3B.RM-4262..ACTCLGSP,NAE 06 N2 2 VMA154 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3011359,EBU3B.RM-4262..CLGMINFLO,NAE 06 N2 2 VMA154 CLGMINFLOW,Occupied Clg Min,84,Analog Input
506_0_3000591,EBU3B.RM-2142..DMPR-POS,NAE 06 N2 1 VMA154 DMPR POS,Damper Position,98,Analog Input
506_0_3005843,EBU3B.RM-4262..DMPR-POS,NAE 06 N2 2 VMA154 DMPR POS,Damper Position,98,Analog Input
506_0_3000607,EBU3B.RM-2121..ZN-T,NAE 06 N2 1 VMA155 ZN T,Zone Temperature \ Kitchen,64,Analog Input
506_0_3002308,EBU3B.RM-4203..ZN-T,NAE 06 N2 2 VMA155 ZN T,Zone Temperature,64,Analog Input
505_0_3014592,EBU3B.CHWP3-VFD.K-ENERGY,NAE 05 N2 1 VND 26 K ENERGY,Energy (kWh),19,Analog Input
505_0_3014594,EBU3B.CHWP3-VFD.M-ENERGY,NAE 05 N2 1 VND 26 M ENERGY,Energy (MWh),49,Analog Input
505_0_3014627,EBU3B.CHWP4-VFD.K-ENERGY,NAE 05 N2 1 VND 27 K ENERGY,Energy (kWh),19,Analog Input
505_0_3014629,EBU3B.CHWP4-VFD.M-ENERGY,NAE 05 N2 1 VND 27 M ENERGY,Energy (MWh),49,Analog Input
505_0_3014591,EBU3B.CHWP3-VFD.DRV-TEMP,NAE 05 N2 1 VND 26 DRV TEMP,Drive Temperature,62,Analog Input
505_0_3014626,EBU3B.CHWP4-VFD.DRV-TEMP,NAE 05 N2 1 VND 27 DRV TEMP,Drive Temperature,62,Analog Input
505_0_3002732,EBU3B.HW-SYS.DHWS-T,NAE 05 N2 1 DX 12 DHWS T,Domestic Hot Water Supply Temp,64,Analog Input
505_0_3000797,EBU3B.AH1-1.DA1-T,NAE 05 N2 1 DX 32 DA1 T,Discharge Air Temp 1,64,Analog Input
505_0_3000798,EBU3B.AH1-1.DA2-T,NAE 05 N2 1 DX 32 DA2 T,Discharge Air Temp 2,64,Analog Input
505_0_3014597,EBU3B.CHWP3-VFD.DC-BUS,NAE 05 N2 1 VND 26 DC BUS,DC Bus Voltage,5,Analog Input
505_0_3014632,EBU3B.CHWP4-VFD.DC-BUS,NAE 05 N2 1 VND 27 DC BUS,DC Bus Voltage,5,Analog Input
506_0_3000613,EBU3B.RM-2121..SUP-FLOW,NAE 06 N2 1 VMA155 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3002314,EBU3B.RM-4203..SUP-FLOW,NAE 06 N2 2 VMA155 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3000611,EBU3B.RM-2121..ACTHTGSP,NAE 06 N2 1 VMA155 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3002312,EBU3B.RM-4203..ACTHTGSP,NAE 06 N2 2 VMA155 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000610,EBU3B.RM-2121..ACTCLGSP,NAE 06 N2 1 VMA155 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3002311,EBU3B.RM-4203..ACTCLGSP,NAE 06 N2 2 VMA155 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3000612,EBU3B.RM-2121..DMPR-POS,NAE 06 N2 1 VMA155 DMPR POS,Damper Position,98,Analog Input
506_0_3002313,EBU3B.RM-4203..DMPR-POS,NAE 06 N2 2 VMA155 DMPR POS,Damper Position,98,Analog Input
506_0_3000627,EBU3B.RM-2109..ZN-T,NAE 06 N2 1 VMA156 ZN T,Zone Temperature,64,Analog Input
506_0_3002328,EBU3B.RM-4215..ZN-T,NAE 06 N2 2 VMA156 ZN T,Zone Temperature,64,Analog Input
506_0_3000633,EBU3B.RM-2109..SUP-FLOW,NAE 06 N2 1 VMA156 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3002334,EBU3B.RM-4215..SUP-FLOW,NAE 06 N2 2 VMA156 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3000631,EBU3B.RM-2109..ACTHTGSP,NAE 06 N2 1 VMA156 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3002332,EBU3B.RM-4215..ACTHTGSP,NAE 06 N2 2 VMA156 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000630,EBU3B.RM-2109..ACTCLGSP,NAE 06 N2 1 VMA156 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3002331,EBU3B.RM-4215..ACTCLGSP,NAE 06 N2 2 VMA156 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3000632,EBU3B.RM-2109..DMPR-POS,NAE 06 N2 1 VMA156 DMPR POS,Damper Position,98,Analog Input
506_0_3002333,EBU3B.RM-4215..DMPR-POS,NAE 06 N2 2 VMA156 DMPR POS,Damper Position,98,Analog Input
506_0_3000647,EBU3B.RM-3213..ZN-T,NAE 06 N2 1 VMA157 ZN T,Zone Temperature,64,Analog Input
506_0_3002350,EBU3B.RM-4223..ZN-T,NAE 06 N2 2 VMA157 ZN T,Zone Temperature,64,Analog Input
506_0_3000653,EBU3B.RM-3213..SUP-FLOW,NAE 06 N2 1 VMA157 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3002355,EBU3B.RM-4223..SUP-FLOW,NAE 06 N2 2 VMA157 SUP FLOW,Actual Supply Flow,84,Analog Input
506_0_3000651,EBU3B.RM-3213..ACTHTGSP,NAE 06 N2 1 VMA157 ACTHTGSP,Actual Heating Setpoint,64,Analog Input
506_0_3000650,EBU3B.RM-3213..ACTCLGSP,NAE 06 N2 1 VMA157 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
506_0_3002353,EBU3B.RM-4223..ACTCLGSP,NAE 06 N2 2 VMA157 ACTCLGSP,Actual Cooling Setpoint,64,Analog Input
